name,type,z,hostz,specjd,maxjd,phase,fname,flag,instrument,ntype,deljd_r,deljd_g,deljd,id,tag
ZTF23abseqoa,IIP,0.039637,,2460289.7511689817,2460289.6269097,0.124259281437844,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231211_06_01_41_ZTF23abseqoa.txt,5,P60,IIP,,,,489.0,bronze
ZTF23absjede,Ia,0.0363,,2460288.031099537,2460296.0735417,-8.042442162986845,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231209_12_44_47_ZTF23absjede.txt,5,P60,Ia,,,,493.0,bronze
ZTF23abrzxeb,IIL,0.031,,2460285.6269560186,2460288.7752662,-3.1483101812191308,../ML_spectra/spectra/spec_auto_redo074756_lstep1__crr_b_ifu20231207_03_02_49_ZTF23abrzxeb.txt,5,P60,IIL,,,,494.0,bronze
ZTF23absohlp,Ia,0.036529,,2460289.851157408,2460294.7890046,-4.937847192864865,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231211_08_25_40_ZTF23absohlp.txt,5,P60,Ia,,,,495.0,bronze
ZTF23abrzrcq,Ia,0.043,,2460288.6767708333,2460289.6487847,-0.9720138665288688,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231210_04_14_33_ZTF23abrzrcq.txt,5,P60,Ia,,,,497.0,bronze
ZTF23absbjlp,Ic,0.032,,2460289.792048611,2460289.7951273,-0.0030786888673901,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231211_07_00_33_ZTF23absbjlp.txt,5,P60,Ic,,,,499.0,bronze
ZTF23absbqun,Ib,0.01015,,2460285.9520949074,2460287.7823727,-1.830277792643756,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231207_10_51_01_ZTF23absbqun.txt,5,P60,Ib,,,,500.0,bronze
ZTF23absbqun,Ib,0.01015,,2460286.883136574,2460287.7823727,-0.8992361258715391,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231208_09_11_43_ZTF23absbqun.txt,5,P60,Ib,,,,501.0,bronze
ZTF23absbqun,Ib,0.01015,,2460289.883935185,2460287.7823727,2.101562485098839,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231211_09_12_52_ZTF23absbqun.txt,5,P60,Ib,,,,502.0,bronze
ZTF23absbqun,Ib,0.01015,,2460290.5801273147,2460287.7823727,2.7977546146139503,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231212_01_55_23_ZTF23absbqun.txt,5,P60,Ib,,,,503.0,bronze
ZTF23absguth,Ia,0.02384,,2460287.914664352,2460296.9452083,-9.03054394805804,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231209_09_57_07_ZTF23absguth.txt,5,P60,Ia,,,,504.0,bronze
ZTF23absguth,Ia,0.02384,,2460287.945775463,2460296.9452083,-8.999432837124914,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231209_10_41_55_ZTF23absguth.txt,5,P60,Ia,,,,505.0,bronze
ZTF23absdcgi,IIL,0.00612,,2460287.7312384257,2460308.8805208,-21.149282374419272,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231209_05_32_59_AT2023zcu.txt,5,P60,IIL,,,,507.0,bronze
ZTF23absdcgi,IIL,0.00612,,2460287.883171296,2460308.8805208,-20.99734950391576,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231209_09_11_46_ZTF23absdcgi.txt,5,P60,IIL,,,,508.0,bronze
ZTF23absdcgi,IIL,0.00612,,2460288.744270833,2460308.8805208,-20.136249966919426,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231210_05_51_45_ZTF23absdcgi.txt,5,P60,IIL,,,,509.0,bronze
ZTF23absbzfi,Ia,0.094,,2460293.79375,2460286.7742708,7.01947920024395,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231215_07_03_00_ZTF23absbzfi.txt,5,P60,Ia,,,,514.0,bronze
ZTF23absbzfi,Ia,0.094,,2460295.710752315,2460286.7742708,8.936481514945626,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231217_05_03_29_ZTF23absbzfi.txt,5,P60,Ia,,,,515.0,bronze
ZTF23absdnmt,Ia,0.087,,2460287.9987152778,2460288.9288079,-0.9300926220603288,../ML_spectra/spectra/spec_auto_redo082705_lstep1__crr_b_ifu20231209_11_58_09_ZTF23absdnmt.txt,5,P60,Ia,,,,516.0,bronze
ZTF23abshiqq,IIL,0.0486,,2460291.844375,2460288.8979282,2.94644679967314,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231213_08_15_54_ZTF23abshiqq.txt,5,P60,IIL,,,,517.0,bronze
ZTF23absfszz,IIP,0.03,,2460291.6027777777,2460289.6502199,1.952557877637446,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231213_02_28_00_ZTF23absfszz.txt,5,P60,IIP,,,,518.0,bronze
ZTF23absfszz,IIP,0.03,,2460294.58625,2460289.6502199,4.936030100099742,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231216_02_04_12_ZTF23absfszz.txt,5,P60,IIP,,,,519.0,bronze
ZTF23absliqb,IIP,0.02,,2460289.579548612,2460323.6073843,-34.02783568855375,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231211_01_54_33_ZTF23absliqb.txt,5,P60,IIP,,,,521.0,bronze
ZTF23absliqb,IIP,0.02,,2460308.5849189814,2460323.6073843,-15.022465318441393,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231230_02_02_17_ZTF23absliqb.txt,5,P60,IIP,,,,522.0,bronze
ZTF23absqicj,Ia,0.049287,,2460291.9553819443,2460291.0259259,0.9294560444541276,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231213_10_55_45_ZTF23absqicj.txt,5,P60,Ia,,,,523.0,bronze
ZTF23absizez,Ia-91T,0.044,,2460289.925300926,2460290.9446644,-1.0193634741008282,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231211_10_12_26_ZTF23absizez.txt,5,P60,Ia-91T,,,,526.0,bronze
ZTF23abscohj,Ia,0.085,,2460288.8416203703,2460289.9940394,-1.1524190297350287,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231210_08_11_56_ZTF23abscohj.txt,5,P60,Ia,,,,528.0,bronze
ZTF23abqiykq,Ic-BL,0.04,,2460270.7556712963,2460288.7318866,-17.976215303875506,../ML_spectra/spectra/spec_auto_redo083220_lstep1__crr_b_ifu20231122_06_08_10_ZTF23abqiykq.txt,5,P60,Ic-BL,,,,537.0,bronze
ZTF23abqiykq,Ic-BL,0.04,,2460292.687685185,2460288.7318866,3.955798584967852,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231214_04_30_16_ZTF23abqiykq.txt,5,P60,Ic-BL,,,,538.0,bronze
ZTF23abqiykq,Ic-BL,0.04,,2460293.7672685185,2460288.7318866,5.035381918307394,../ML_spectra/spectra/spec_auto_redo074838_lstep1__crr_b_ifu20231215_06_24_52_ZTF23abqiykq.txt,5,P60,Ic-BL,,,,539.0,bronze
ZTF23abryxcp,Ia,0.09,,2460285.699895833,2460284.658125,1.0417708330787718,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231207_04_47_51_ZTF23abryxcp.txt,5,P60,Ia,,,,542.0,bronze
ZTF23abpqklj,Ia,0.07,,2460262.7122569443,2460288.7102431,-25.997986155562103,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231114_05_05_39_ZTF23abpqklj.txt,5,P60,Ia,,,,543.0,bronze
ZTF23abpqklj,Ia,0.07,,2460289.6121875,2460288.7102431,0.9019444002769887,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231211_02_41_33_ZTF23abpqklj.txt,5,P60,Ia,,,,544.0,bronze
ZTF23absdqly,Ia,0.051,,2460287.972361111,2460291.8806713,-3.908310188911855,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231209_11_20_12_ZTF23absdqly.txt,5,P60,Ia,,,,545.0,bronze
ZTF23absdvtp,Ia,0.083825,,2460290.898645833,2460291.8954398,-0.9967939667403698,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231212_09_34_03_ZTF23absdvtp.txt,5,P60,Ia,,,,546.0,bronze
ZTF23abpznvm,IIn,0.036904,,2460280.9092013887,2460305.9880093,-25.07880791136995,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231202_09_49_15_ZTF23abpznvm.txt,5,P60,IIn,,,,547.0,bronze
ZTF23abpznvm,IIn,0.036904,,2460288.907337963,2460305.9880093,-17.080671336967498,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231210_09_46_34_ZTF23abpznvm.txt,5,P60,IIn,,,,548.0,bronze
ZTF23abqfuwf,Ia,0.017092,,2460260.934699074,2460262.0043519,-1.0696528260596097,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231112_10_25_58_ZTF23abqfuwf.txt,5,P60,Ia,,,,549.0,bronze
ZTF23absevxk,Ia,0.0817958,,2460289.685775463,2460287.6536806,2.03209486277774,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231211_04_27_31_ZTF23absevxk.txt,5,P60,Ia,,,,552.0,bronze
ZTF23abrydus,IIn,0.087,,2460288.6443171296,2460289.6512037,-1.0068865702487528,../ML_spectra/spectra/spec_auto_redo090734_lstep1__crr_b_ifu20231210_03_27_49_ZTF23abrydus.txt,5,P60,IIn,,,,553.0,bronze
ZTF23abrzukd,Ia,0.067163,,2460288.612002315,2460290.5848843,-1.9728819848969577,../ML_spectra/spectra/spec_auto_redo090342_lstep1__crr_b_ifu20231210_02_41_17_ZTF23abrzukd.txt,5,P60,Ia,,,,554.0,bronze
ZTF23absephc,Ia,0.073,,2460291.6881944444,2460289.7231597,1.9650347442366185,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231213_04_31_00_ZTF23absephc.txt,5,P60,Ia,,,,555.0,bronze
ZTF23absddkf,Ia,0.044414,,2460291.785567129,2460296.8070139,-5.021446770522744,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231213_06_51_13_ZTF23absddkf.txt,5,P60,Ia,,,,556.0,bronze
ZTF23abrynqp,Ia,0.067,,2460288.775960648,2460289.6507292,-0.8747685519047081,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231210_06_37_23_ZTF23abrynqp.txt,5,P60,Ia,,,,558.0,bronze
ZTF23abrrlrf,IIn,0.035,,2460269.713298612,2460268.674294,1.0390046113170683,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231121_05_07_09_ZTF23abrrlrf.txt,5,P60,IIn,,,,575.0,bronze
ZTF23abrrlrf,IIn,0.035,,2460275.7216550927,2460268.674294,7.04736109264195,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231127_05_19_11_ZTF23abrrlrf.txt,5,P60,IIn,,,,576.0,bronze
ZTF23abqwald,IIn,0.03285,,2460269.9419560186,2460290.9318403,-20.989884281530976,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231121_10_36_25_ZTF23abqwald.txt,5,P60,IIn,,,,586.0,bronze
ZTF21acqwbsn,Ia,0.064504,,2460262.8417476853,2460263.9220486,-1.0803009145893157,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231114_08_12_07_ZTF21acqwbsn.txt,5,P60,Ia,,,,587.0,bronze
ZTF21acqwbsn,Ia,0.064504,,2460269.8371296297,2460263.9220486,5.915081029757857,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231121_08_05_28_ZTF21acqwbsn.txt,5,P60,Ia,,,,588.0,bronze
ZTF21acqwbsn,Ia,0.064504,,2460275.9839814813,2460263.9220486,12.061932881362736,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231127_11_36_56_ZTF21acqwbsn.txt,5,P60,Ia,,,,589.0,bronze
ZTF21acqwbsn,Ia,0.064504,,2460283.906539352,2460263.9220486,19.984490751754493,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231205_09_45_25_ZTF21acqwbsn.txt,5,P60,Ia,,,,590.0,bronze
ZTF23abprvfl,Ia-91T,0.06,,2460268.683263889,2460288.7116898,-20.028425910975784,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231120_04_23_54_ZTF23abprvfl.txt,5,P60,Ia-91T,,,,591.0,bronze
ZTF23abprvfl,Ia-91T,0.06,,2460268.683263889,2460288.7116898,-20.028425910975784,../ML_spectra/spectra/spec_auto_redo095157_lstep1__crr_b_ifu20231120_04_23_54_ZTF23abprvfl.txt,5,P60,Ia-91T,,,,592.0,bronze
ZTF18aaeqjmc,Ia,0.043,,2460261.8297569444,2460263.909838,-2.080081055406481,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231113_07_54_51_ZTF18aaeqjmc.txt,5,P60,Ia,,,,598.0,bronze
ZTF23abptnaj,Ia,0.056175,,2460261.914421296,2460263.035,-1.1205787039361894,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231113_09_56_46_ZTF23abptnaj.txt,5,P60,Ia,,,,599.0,bronze
ZTF23abozxbp,Ia,0.04,,2460268.715798612,2460263.9352199,4.78057871107012,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231120_05_10_45_ZTF23abozxbp.txt,5,P60,Ia,,,,601.0,bronze
ZTF23abozxbp,Ia,0.04,,2460290.7016319446,2460263.9352199,26.766412044409662,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231212_04_50_21_ZTF23abozxbp.txt,5,P60,Ia,,,,602.0,bronze
ZTF17aacpbmv,Ic,0.023157,,2460257.822361111,2460263.8622801,-6.0399189889431,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231109_07_44_12_ZTF17aacpbmv.txt,5,P60,Ic,,,,609.0,bronze
ZTF17aacpbmv,Ic,0.023157,,2460277.6822916665,2460263.8622801,13.820011566393076,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231129_04_22_30_ZTF17aacpbmv.txt,5,P60,Ic,,,,610.0,bronze
ZTF17aacpbmv,Ic,0.023157,,2460282.712662037,2460263.8622801,18.85038193687797,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231204_05_06_14_ZTF17aacpbmv.txt,5,P60,Ic,,,,611.0,bronze
ZTF23abprqjx,Ia,0.076,,2460271.723981481,2460268.6903125,3.033668981399387,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231123_05_22_32_ZTF23abprqjx.txt,5,P60,Ia,,,,614.0,bronze
ZTF23abqcuvw,Ia,0.0635,,2460261.727349537,2460259.7978472,1.9295023367740207,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231113_05_27_23_ZTF23abqcuvw.txt,5,P60,Ia,,,,616.0,bronze
ZTF23abpydvb,IIP,0.03,,2460259.8145138887,2460262.8905093,-3.075995411258191,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231111_07_32_54_ZTF23abpydvb.txt,5,P60,IIP,,,,619.0,bronze
ZTF23abpydvb,IIP,0.03,,2460283.764467593,2460262.8905093,20.87395829288289,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231205_06_20_50_ZTF23abpydvb.txt,5,P60,IIP,,,,620.0,bronze
ZTF23abpihew,Ia,0.056,,2460261.7972800927,2460260.8692824,0.9279976929537952,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231113_07_08_05_ZTF23abpihew.txt,5,P60,Ia,,,,624.0,bronze
ZTF23abpihew,Ia,0.056,,2460261.7972800927,2460260.8692824,0.9279976929537952,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231113_07_08_05_ZTF23abpihew.txt,5,P60,Ia,,,,625.0,bronze
ZTF23abochfb,Ic-BL,0.1229,,2460260.793888889,2460268.6907986,-7.896909711416811,../ML_spectra/spectra/spec_auto_redo082846_lstep1__crr_b_ifu20231112_07_03_12_ZTF23abochfb.txt,5,P60,Ic-BL,,,,627.0,bronze
ZTF23abochfb,Ic-BL,0.1229,,2460270.6627546297,2460268.6907986,1.97195602953434,../ML_spectra/spectra/spec_auto_redo082604_lstep1__crr_b_ifu20231122_03_54_22_ZTF23abochfb.txt,5,P60,Ic-BL,,,,628.0,bronze
ZTF23abochfb,Ic-BL,0.1229,,2460285.659236111,2460268.6907986,16.968437511008233,../ML_spectra/spectra/spec_auto_redo075304_lstep1__crr_b_ifu20231207_03_49_18_ZTF23abochfb.txt,5,P60,Ic-BL,,,,629.0,bronze
ZTF23abojjkh,Ia-02cx,0.047,,2460260.761516204,2460262.7706829,-2.009166696574539,../ML_spectra/spectra/spec_auto_redo082037_lstep1__crr_b_ifu20231112_06_16_35_ZTF23abojjkh.txt,5,P60,Ia-02cx,,,,630.0,bronze
ZTF23abojjkh,Ia-02cx,0.047,,2460270.7044675928,2460262.7706829,7.933784692548215,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231122_04_54_26_ZTF23abojjkh.txt,5,P60,Ia-02cx,,,,631.0,bronze
ZTF23abqbjjb,IIL,0.0378,,2460260.622962963,2460284.6490741,-24.02611113712192,../ML_spectra/spectra/spec_auto_redo081202_lstep1__crr_b_ifu20231112_02_57_04_ZTF23abqbjjb.txt,5,P60,IIL,,,,632.0,bronze
ZTF23abokhwf,Ia,0.084,,2460270.6302430555,2460268.6500579,1.9801851552911105,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231122_03_07_33_ZTF23abokhwf.txt,5,P60,Ia,,,,645.0,bronze
ZTF23abpedpu,Ia,0.021,,2460257.8549074074,2460268.675706,-10.82079859264195,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231109_08_31_04_ZTF23abpedpu.txt,5,P60,Ia,,,,649.0,bronze
ZTF23abpedpu,Ia,0.021,,2460257.8549074074,2460268.675706,-10.82079859264195,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231109_08_31_04_ZTF23abpedpu.txt,5,P60,Ia,,,,650.0,bronze
ZTF23abovaur,Ib,0.02397,,2460258.9398726854,2460264.0247685,-5.08489581476897,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231110_10_33_25_ZTF23abovaur.txt,5,P60,Ib,,,,651.0,bronze
ZTF23abovaur,Ib,0.02397,,2460280.8781597223,2460264.0247685,16.853391222190112,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231202_09_04_33_ZTF23abovaur.txt,5,P60,Ib,,,,653.0,bronze
ZTF23abovaur,Ib,0.02397,,2460281.874363426,2460264.0247685,17.849594925995916,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231203_08_59_05_ZTF23abovaur.txt,5,P60,Ib,,,,654.0,bronze
ZTF23abomeiu,Ia,0.067221,,2460260.8865625,2460262.8478125,-1.9612499997019768,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231112_09_16_39_ZTF23abomeiu.txt,5,P60,Ia,,,,656.0,bronze
ZTF23abomeiu,Ia,0.067221,,2460260.8865625,2460262.8478125,-1.9612499997019768,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231112_09_16_39_ZTF23abomeiu.txt,5,P60,Ia,,,,657.0,bronze
ZTF23abogwmg,Ia,0.058,,2460258.7417708333,2460260.791088,-2.049317166674882,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231110_05_48_09_ZTF23abogwmg.txt,5,P60,Ia,,,,661.0,bronze
ZTF23abomtjc,Ic,0.016415,,2460254.0029513887,2460262.8292824,-8.826331011485308,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231105_12_04_15_ZTF23abomtjc.txt,5,P60,Ic,,,,663.0,bronze
ZTF23abomtjc,Ic,0.016415,,2460269.8697569445,2460262.8292824,7.040474544279277,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231121_08_52_27_ZTF23abomtjc.txt,5,P60,Ic,,,,664.0,bronze
ZTF23abomtjc,Ic,0.016415,,2460282.895555556,2460262.8292824,20.066273155156523,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231204_09_29_36_ZTF23abomtjc.txt,5,P60,Ic,,,,665.0,bronze
ZTF23abomtjc,Ic,0.016415,,2460284.9095949074,2460262.8292824,22.080312507227063,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231206_09_49_49_ZTF23abomtjc.txt,5,P60,Ic,,,,666.0,bronze
ZTF23abokzba,Ia,0.055,,2460258.8745138887,2460263.8603704,-4.985856511164457,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231110_08_59_18_ZTF23abokzba.txt,5,P60,Ia,,,,667.0,bronze
ZTF23abodvms,Ia,0.052,,2460260.0130787035,2460258.973669,1.039409703575075,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231111_12_18_50_ZTF23abodvms.txt,5,P60,Ia,,,,670.0,bronze
ZTF19abnggdt,Ia,0.03,,2460213.7008564817,2460223.8271065,-10.12625001836568,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230926_04_49_14_ZTF19abnggdt.txt,5,P60,Ia,,,,681.0,bronze
ZTF23abnreud,Ia,0.049493,,2460257.887974537,2460258.9441204,-1.0561458631418643,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231109_09_18_41_ZTF23abnreud.txt,5,P60,Ia,,,,683.0,bronze
ZTF23abnreud,Ia,0.049493,,2460263.858912037,2460258.9441204,4.914791637100279,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231115_08_36_50_ZTF23abnreud.txt,5,P60,Ia,,,,684.0,bronze
ZTF23aaxchnm,IIP,0.03376,,2460228.7434722222,2460287.6546181,-58.91114587755874,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231011_05_50_36_ZTF23aaxchnm.txt,5,P60,IIP,,,,686.0,bronze
ZTF23aaxchnm,IIP,0.03376,,2460228.849710648,2460287.6546181,-58.80490745184943,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231011_08_23_35_ZTF23aaxchnm.txt,5,P60,IIP,,,,687.0,bronze
ZTF23aaxchnm,IIP,0.03376,,2460260.5824305555,2460287.6546181,-27.072187544312328,../ML_spectra/spectra/spec_auto_redo080748_lstep1__crr_b_ifu20231112_01_58_42_ZTF23aaxchnm.txt,5,P60,IIP,,,,691.0,bronze
ZTF23aaxchnm,IIP,0.03376,,2460281.815196759,2460287.6546181,-5.839421340730041,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231203_07_33_53_ZTF23aaxchnm.txt,5,P60,IIP,,,,696.0,bronze
ZTF23aaxchnm,IIP,0.03376,,2460305.6534953704,2460287.6546181,17.998877270612866,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231227_03_41_02_ZTF23aaxchnm.txt,5,P60,IIP,,,,700.0,bronze
ZTF23aaxchnm,IIP,0.03376,,2460323.7859259257,2460287.6546181,36.13130782591179,../ML_spectra/spectra/spec_auto_redo105611_lstep1__crr_b_ifu20240114_06_51_44_ZTF23aaxchnm.txt,5,P60,IIP,,,,701.0,bronze
ZTF23aboicxj,Ia,0.0543,,2460252.9947685185,2460261.9392708,-8.944502281490713,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231104_11_52_28_ZTF23aboicxj.txt,5,P60,Ia,,,,704.0,bronze
ZTF23abnxcty,Ia-91T,0.07076,,2460254.925636574,2460258.9847338,-4.059097225777805,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231106_10_12_55_ZTF23abnxcty.txt,5,P60,Ia-91T,,,,705.0,bronze
ZTF23abolkiw,IIL,0.044,,2460253.928935185,2460268.7008218,-14.771886615082622,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231105_10_17_40_ZTF23abolkiw.txt,5,P60,IIL,,,,707.0,bronze
ZTF23abolkiw,IIL,0.044,,2460269.810451389,2460268.7008218,1.109629588667303,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231121_07_27_03_ZTF23abolkiw.txt,5,P60,IIL,,,,708.0,bronze
ZTF23abnrtcb,IIL,0.042,,2460250.6777430554,2460250.7784375,-0.1006944444961845,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231102_04_15_57_ZTF23abnrtcb.txt,5,P60,IIL,,,,709.0,bronze
ZTF23abnrtcb,IIL,0.042,,2460253.6309837964,2460250.7784375,2.8525462965480983,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231105_03_08_37_ZTF23abnrtcb.txt,5,P60,IIL,,,,710.0,bronze
ZTF23abnrtcb,IIL,0.042,,2460261.6304050926,2460250.7784375,10.851967592723668,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231113_03_07_47_ZTF23abnrtcb.txt,5,P60,IIL,,,,711.0,bronze
ZTF18abxtoqz,Ia,0.082495,,2460253.7794791665,2460257.7354977,-3.956018533557653,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231105_06_42_27_ZTF18abxtoqz.txt,5,P60,Ia,,,,712.0,bronze
ZTF18abxtoqz,Ia,0.082495,,2460263.637222222,2460257.7354977,5.901724522002041,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231115_03_17_36_ZTF18abxtoqz.txt,5,P60,Ia,,,,713.0,bronze
ZTF18abxtoqz,Ia,0.082495,,2460263.637222222,2460257.7354977,5.901724522002041,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231115_03_17_36_ZTF18abxtoqz.txt,5,P60,Ia,,,,714.0,bronze
ZTF23abnqbkx,Ia,0.068,,2460257.625347222,2460252.7828125,4.842534722294658,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231109_03_00_30_ZTF23abnqbkx.txt,5,P60,Ia,,,,720.0,bronze
ZTF23abnqbkx,Ia,0.068,,2460271.691284722,2460252.7828125,18.908472222276032,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231123_04_35_27_ZTF23abnqbkx.txt,5,P60,Ia,,,,721.0,bronze
ZTF23abolyrl,IIP,0.03,,2460251.9670949075,2460262.831169,-10.86407409235835,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231103_11_12_37_ZTF23abolyrl.txt,5,P60,IIP,,,,728.0,bronze
ZTF23abolyrl,IIP,0.03,,2460253.7616550927,2460262.831169,-9.069513907190412,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231105_06_16_47_ZTF23abolyrl.txt,5,P60,IIP,,,,729.0,bronze
ZTF23abobwsd,IIb-H,0.024303,,2460250.5871759257,2460250.8039699,-0.2167939743958413,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231102_02_05_32_ZTF23abobwsd.txt,5,P60,IIb-H,,,,734.0,bronze
ZTF23abkphfu,IIP,0.081415,,2460251.934270833,2460263.928206,-11.993935166858137,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231103_10_25_21_ZTF23abkphfu.txt,5,P60,IIP,,,,742.0,bronze
