name,type,z,hostz,specjd,maxjd,phase,fname,flag,instrument,ntype,deljd_r,deljd_g,deljd,id,tag
ZTF23abnprwj,Ia,0.005434,,2460283.633599537,2460262.6381019,20.99549763696268,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231205_03_12_23_ZTF23abnprwj.txt,5,P60,Ia,,,,759.0,gold
ZTF23abnprwj,Ia,0.005434,,2460307.633587963,2460262.6381019,44.995486062951386,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231229_03_12_22_ZTF23abnprwj.txt,5,P60,Ia,,,,760.0,gold
ZTF23abnoapt,CV,,,2460254.7857523146,2460246.7981019,7.987650414463133,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231106_06_51_29_ZTF23abnoapt.txt,5,P60,CV,,,,761.0,gold
ZTF22abnfjsm,IIn,0.0816,,2460007.6790046296,2459867.0399537,140.63905092980713,../ML_spectra/spectra/spec_auto_redo063021_lstep1__crr_b_ifu20230304_04_17_46_ZTF22abnfjsm.txt,5,P60,IIn,,,,769.0,gold
ZTF22abnfjsm,IIn,0.0816,,2460012.823877315,2459867.0399537,145.78392361523584,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230309_07_46_23_ZTF22abnfjsm.txt,5,P60,IIn,,,,770.0,gold
ZTF22abnfjsm,IIn,0.0816,,2460071.829675926,2459867.0399537,204.78972222609443,../ML_spectra/spectra/spec_auto_redo101410_lstep1__crr_b_ifu20230507_07_54_44_ZTF22abnfjsm.txt,5,P60,IIn,,,,771.0,gold
ZTF22abnfjsm,IIn,0.0816,,2460264.0197453704,2459867.0399537,396.979791670572,../ML_spectra/spectra/spec_auto_redo101825_lstep1__crr_b_ifu20231115_12_28_26_ZTF22abnfjsm.txt,5,P60,IIn,,,,772.0,gold
ZTF23abhzxwm,IIn,0.01515,,2460223.607974537,2460231.6416667,-8.033692162949592,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231006_02_35_29_ZTF23abhzxwm.txt,5,P60,IIn,,,,773.0,gold
ZTF23abhzxwm,IIn,0.01515,,2460231.6635532407,2460231.6416667,0.0218865405768156,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231014_03_55_31_ZTF23abhzxwm.txt,5,P60,IIn,,,,774.0,gold
ZTF23abhzxwm,IIn,0.01515,,2460232.6677314816,2460231.6416667,1.026064781472087,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231015_04_01_32_ZTF23abhzxwm.txt,5,P60,IIn,,,,775.0,gold
ZTF23abhzxwm,IIn,0.01515,,2460254.6471064813,2460231.6416667,23.005439781118184,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231106_03_31_50_ZTF23abhzxwm.txt,5,P60,IIn,,,,776.0,gold
ZTF23abnpdod,CV,,,2460249.6698726853,2460247.6440741,2.025798585265875,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231101_04_04_37_ZTF23abnpdod.txt,5,P60,CV,,,,777.0,gold
ZTF23abnmdqn,Ia,0.0349,,2460248.7701041666,2460258.9294444,-10.159340233542023,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231031_06_28_57_ZTF23abnmdqn.txt,5,P60,Ia,,,,780.0,gold
ZTF23abmoxlu,IIP,0.014817,,2460261.888148148,2460249.995463,11.892685147933662,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231113_09_18_56_ZTF23abmoxlu.txt,5,P60,IIP,,,,784.0,gold
ZTF23aajrmfh,IIP,0.007446,,2460080.723043981,2460090.6832407,-9.96019671857357,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230516_05_21_11_ZTF23aajrmfh.txt,5,P60,IIP,,,,789.0,gold
ZTF23aajrmfh,IIP,0.007446,,2460092.844548611,2460090.6832407,2.1613079109229147,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230528_08_16_09_ZTF23aajrmfh.txt,5,P60,IIP,,,,790.0,gold
ZTF23aajrmfh,IIP,0.007446,,2460282.031226852,2460090.6832407,191.34798615193,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231203_12_44_58_ZTF23aajrmfh.txt,5,P60,IIP,,,,792.0,gold
ZTF23aajrmfh,IIP,0.007446,,2460285.0191203705,2460090.6832407,194.33587967045605,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231206_12_27_32_ZTF23aajrmfh.txt,5,P60,IIP,,,,793.0,gold
ZTF23abieafn,Ia,0.07066,,2460226.984398148,2460235.0071875,-8.022789352107793,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231009_11_37_32_ZTF23abieafn.txt,5,P60,Ia,,,,795.0,gold
ZTF23abieafn,Ia,0.07066,,2460235.992164352,2460235.0071875,0.9849768518470228,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231018_11_48_43_ZTF23abieafn.txt,5,P60,Ia,,,,796.0,gold
ZTF23abmpuhp,Ia,0.067,,2460251.901736111,2460248.9872338,2.914502311032265,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231103_09_38_30_ZTF23abmpuhp.txt,5,P60,Ia,,,,803.0,gold
ZTF23abmpqvv,Ia,0.049654,,2460249.938136574,2460248.9938426,0.944293973967433,../ML_spectra/spectra/spec_auto_redo083543_lstep1__crr_b_ifu20231101_10_30_55_ZTF23abmpqvv.txt,5,P60,Ia,,,,804.0,gold
ZTF23abmpqvv,Ia,0.049654,,2460250.8944907407,2460248.9938426,1.900648140814156,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231102_09_28_04_ZTF23abmpqvv.txt,5,P60,Ia,,,,805.0,gold
ZTF23abndpnt,Ia,0.03,,2460249.5875694444,2460242.722338,6.865231444593519,../ML_spectra/spectra/spec_auto_redo081931_lstep1__crr_b_ifu20231101_02_06_06_ZTF23abndpnt.txt,5,P60,Ia,,,,806.0,gold
ZTF23abjzcde,IIL,0.02,,2460252.9620023146,2460244.9857523,7.976250014733523,../ML_spectra/spectra/spec_auto_redo092641_lstep1__crr_b_ifu20231104_11_05_17_ZTF23abjzcde.txt,5,P60,IIL,,,,810.0,gold
ZTF23abjzcde,IIL,0.02,,2460263.923125,2460244.9857523,18.937372700311244,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231115_10_09_18_ZTF23abjzcde.txt,5,P60,IIL,,,,811.0,gold
ZTF23ablpfnb,Ia-91T,0.041,,2460257.679247685,2460257.683912,-0.0046643149107694,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231109_04_18_07_ZTF23ablpfnb.txt,5,P60,Ia-91T,,,,831.0,gold
ZTF23abkkajk,Ia,0.072,,2460252.69130787,2460244.7008565,7.990451370365918,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231104_04_35_29_ZTF23abkkajk.txt,5,P60,Ia,,,,835.0,gold
ZTF23abhyxpr,Ib,0.0118949,,2460242.863541667,2460233.0391319,9.82440976705402,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231025_08_43_30_ZTF23abhyxpr.txt,5,P60,Ib,,,,837.0,gold
ZTF23ablrwcj,Ia-91bg,0.019217,,2460239.725578704,2460246.8419792,-7.1164004961028695,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231022_05_24_50_ZTF23ablrwcj.txt,5,P60,Ia-91bg,,,,858.0,gold
ZTF23ablrwcj,Ia-91bg,0.019217,,2460252.7910763887,2460246.8419792,5.949097188655287,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231104_06_59_09_ZTF23ablrwcj.txt,5,P60,Ia-91bg,,,,859.0,gold
ZTF23abjwegr,Ia,0.075,,2460242.6100462964,2460245.6910764,-3.081030103843659,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231025_02_38_28_ZTF23abjwegr.txt,5,P60,Ia,,,,863.0,gold
ZTF23abjzkmx,Ib,0.0175989997,,2460238.825659722,2460241.9314815,-3.1058217780664563,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231021_07_48_57_ZTF23abjzkmx.txt,5,P60,Ib,,,,872.0,gold
ZTF23abkornc,IIP,0.04,,2460236.986400463,2460233.9803935,3.006006963085383,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231019_11_40_25_ZTF23abkornc.txt,5,P60,IIP,,,,883.0,gold
ZTF23aazprcc,IIP,0.0222890005,,2460263.0006712964,2460236.0417014,26.9589698961936,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231114_12_00_58_ZTF23aazprcc.txt,5,P60,IIP,,,,885.0,gold
ZTF23abjpcza,Ia,0.052,,2460235.760138889,2460238.8635995,-3.103460611309856,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231018_06_14_36_ZTF23abjpcza.txt,5,P60,Ia,,,,893.0,gold
ZTF23aausgkl,IIP,0.072,,2460306.689409722,2460287.6513079,19.03810182213784,../ML_spectra/spectra/spec_auto_redo084733_lstep1__crr_b_ifu20231228_04_32_45_ZTF23aausgkl.txt,5,P60,IIP,,,,896.0,gold
ZTF23aausgkl,IIP,0.072,,2460306.7296990743,2460287.6513079,19.07839117432013,../ML_spectra/spectra/spec_auto_redo085126_lstep1__crr_b_ifu20231228_05_30_46_ZTF23aausgkl.txt,5,P60,IIP,,,,897.0,gold
ZTF23aausgkl,IIP,0.072,,2460317.634212963,2460287.6513079,29.98290506284684,../ML_spectra/spectra/spec_auto_redo100826_lstep1__crr_b_ifu20240108_03_13_16_ZTF23aausgkl.txt,5,P60,IIP,,,,898.0,gold
ZTF23aausgkl,IIP,0.072,,2460340.7049305555,2460287.6513079,53.05362265557051,../ML_spectra/spectra/spec_auto_redo105410_lstep1__crr_b_ifu20240131_04_55_06_ZTF23aausgkl.txt,5,P60,IIP,,,,901.0,gold
ZTF23aaisxic,IIP,0.05,,2460239.917453704,2460212.0103704,27.907083304133263,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231022_10_01_08_ZTF23aaisxic.txt,5,P60,IIP,,,,913.0,gold
ZTF23abkgdei,Ia,0.035164,,2460235.842592593,2460238.9813079,-3.138715307228267,../ML_spectra/spectra/spec_auto_redo110003_lstep1__crr_b_ifu20231018_08_13_20_ZTF23abkgdei.txt,5,P60,Ia,,,,919.0,gold
ZTF23abkgdei,Ia,0.035164,,2460242.964317129,2460238.9813079,3.983009229414165,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231025_11_08_37_ZTF23abkgdei.txt,5,P60,Ia,,,,920.0,gold
ZTF23abkgdei,Ia,0.035164,,2460242.964317129,2460238.9813079,3.983009229414165,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231025_11_08_37_ZTF23abkgdei.txt,5,P60,Ia,,,,921.0,gold
ZTF23abbtkrv,IIP,0.025215,,2460206.980127315,2460287.8719329,-80.89180558500811,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230919_11_31_23_ZTF23abbtkrv.txt,5,P60,IIP,,,,929.0,gold
ZTF23abjqxbe,Ia,0.06,,2460236.787141204,2460242.9334144,-6.146273196209222,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231019_06_53_29_ZTF23abjqxbe.txt,5,P60,Ia,,,,930.0,gold
ZTF23abjbkau,Ia,0.0581,,2460232.93550926,2460238.8327083,-5.897199040744454,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231015_10_27_08_ZTF23abjbkau.txt,5,P60,Ia,,,,937.0,gold
ZTF23abiearq,Ia,0.051986,,2460232.963576389,2460236.9671065,-4.003530111163855,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231015_11_07_33_ZTF23abiearq.txt,5,P60,Ia,,,,941.0,gold
ZTF23abjzkqu,Ia,0.058,,2460233.8797916668,2460238.9876273,-5.107835633214563,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231016_09_06_54_ZTF23abjzkqu.txt,5,P60,Ia,,,,944.0,gold
ZTF23aazltms,IIL,0.021527,,2460200.9663541666,2460182.0095023,18.95685186656192,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230913_11_11_33_ZTF23aazltms.txt,5,P60,IIL,,,,953.0,gold
ZTF23abhzoyw,Ia,0.065657,,2460230.8958680555,2460233.0391319,-2.143263844307512,../ML_spectra/spectra/spec_auto_redo111525_lstep1__crr_b_ifu20231013_09_30_03_ZTF23abhzoyw.txt,5,P60,Ia,,,,955.0,gold
ZTF23abiljba,Ia-91bg,0.043,,2460233.724918981,2460232.7569907,0.967928281519562,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231016_05_23_53_ZTF23abiljba.txt,5,P60,Ia-91bg,,,,961.0,gold
ZTF23abjrolk,Ic,0.0251739994,,2460239.992939815,2460235.0071875,4.985752314794809,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231022_11_49_50_ZTF23abjrolk.txt,5,P60,Ic,,,,971.0,gold
ZTF23abjstcg,IIP,0.015,,2460281.032407407,2460245.0004167,36.031990707386285,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231202_12_46_40_ZTF23abjstcg.txt,5,P60,IIP,,,,976.0,gold
ZTF23abjfpng,IIL,0.049,,2460231.892337963,2460237.6976389,-5.80530093703419,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231014_09_24_58_ZTF23abjfpng.txt,5,P60,IIL,,,,979.0,gold
ZTF23abjexnw,Ia,0.049,,2460235.897465278,2460242.7019329,-6.804467622190714,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231018_09_32_21_ZTF23abjexnw.txt,5,P60,Ia,,,,980.0,gold
ZTF23abjexnw,Ia,0.049,,2460235.897465278,2460242.7019329,-6.804467622190714,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231018_09_32_21_ZTF23abjexnw.txt,5,P60,Ia,,,,981.0,gold
ZTF23abjyjpb,Ia,0.05,,2460232.844861111,2460242.9122917,-10.067430588882416,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231015_08_16_36_ZTF23abjyjpb.txt,5,P60,Ia,,,,984.0,gold
ZTF23abijnsm,Ia,0.079,,2460236.6601388888,2460239.5986458,-2.9385069110430777,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231019_03_50_36_ZTF23abijnsm.txt,5,P60,Ia,,,,987.0,gold
ZTF23abijnsm,Ia,0.079,,2460236.6601388888,2460239.5986458,-2.9385069110430777,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231019_03_50_36_ZTF23abijnsm.txt,5,P60,Ia,,,,988.0,gold
ZTF23abijopy,Ia,0.037,,2460235.611261574,2460244.6793171,-9.068055525887758,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231018_02_40_13_ZTF23abijopy.txt,5,P60,Ia,,,,990.0,gold
ZTF23abijmzk,Ia,0.065,,2460237.609826389,2460238.6188079,-1.0089815114624798,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231020_02_38_09_ZTF23abijmzk.txt,5,P60,Ia,,,,996.0,gold
ZTF23abhzfww,IIP,0.0299769994,,2460235.01019676,2460223.0047685,12.005428259260952,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231017_12_14_41_ZTF23abhzfww.txt,5,P60,IIP,,,,1002.0,gold
ZTF23abhzfww,IIP,0.0299769994,,2460235.01019676,2460223.0047685,12.005428259260952,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231017_12_14_41_ZTF23abhzfww.txt,5,P60,IIP,,,,1003.0,gold
ZTF23abhvsbo,Ia,0.022,,2460234.6165277776,2460237.6520833,-3.0355555224232376,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231017_02_47_48_ZTF23abhvsbo.txt,5,P60,Ia,,,,1006.0,gold
ZTF23abhwhho,Ia,0.048,,2460236.724074074,2460230.7048727,6.019201374147087,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231019_05_22_40_ZTF23abhwhho.txt,5,P60,Ia,,,,1008.0,gold
ZTF23abhvkby,Ia,0.067,,2460230.8411805555,2460231.9691898,-1.1280092443339529,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231013_08_11_18_ZTF23abhvkby.txt,5,P60,Ia,,,,1010.0,gold
ZTF23abhvkby,Ia,0.067,,2460234.955868056,2460231.9691898,2.9866782557219267,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20231017_10_56_27_ZTF23abhvkby.txt,5,P60,Ia,,,,1012.0,gold
ZTF23abhyssf,IIP,0.032,,2460235.787546296,2460238.889838,-3.1022917036898434,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231018_06_54_04_ZTF23abhyssf.txt,5,P60,IIP,,,,1015.0,gold
ZTF23abiixsk,Ia,0.060714,,2460246.9872800927,2460232.0198843,14.967395792715251,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231029_11_41_41_ZTF23abiixsk.txt,5,P60,Ia,,,,1022.0,gold
ZTF23abcdorg,IIP,0.026454,,2460214.980902778,2460197.0175116,17.963391177821904,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230927_11_32_30_ZTF23abcdorg.txt,5,P60,IIP,,,,1024.0,gold
ZTF23abefecu,IIP,0.03,,2460224.006678241,2460204.0151042,19.99157404061407,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231006_12_09_37_ZTF23abefecu.txt,5,P60,IIP,,,,1025.0,gold
ZTF23abgvtxr,Ia,0.053673,,2460214.953761574,2460224.9052894,-9.951527826022357,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230927_10_53_25_ZTF23abgvtxr.txt,5,P60,Ia,,,,1026.0,gold
ZTF20acpjbgc,IIP,0.01482,,2459169.6088888887,2459164.618044,4.990844888612628,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20201116_02_36_48_ZTF20acpjbgc.txt,5,P60,IIP,,,,1035.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459662.929606481,2459164.618044,498.3115624813363,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220324_10_18_38_ZTF20acpjbgc.txt,5,P60,IIn,,,,1036.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459662.929606481,2459164.618044,498.3115624813363,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220324_10_18_38_ZTF20acpjbgc.txt,5,P60,IIn,,,,1037.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459670.8513425924,2459164.618044,506.2332985922694,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220401_08_25_56_ZTF20acpjbgc.txt,5,P60,IIn,,,,1038.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459670.8513425924,2459164.618044,506.2332985922694,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220401_08_25_56_ZTF20acpjbgc.txt,5,P60,IIn,,,,1039.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459671.889699074,2459164.618044,507.2716550738551,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220402_09_21_10_ZTF20acpjbgc.txt,5,P60,IIn,,,,1040.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459671.889699074,2459164.618044,507.2716550738551,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220402_09_21_10_ZTF20acpjbgc.txt,5,P60,IIn,,,,1041.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459731.827013889,2459164.618044,567.208969888743,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220601_07_50_54_ZTF20acpjbgc.txt,5,P60,IIn,,,,1042.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459750.7134837965,2459164.618044,586.095439796336,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20220620_05_07_25_ZTF20acpjbgc.txt,5,P60,IIn,,,,1043.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459761.775138889,2459164.618044,597.1570948888548,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220701_06_36_12_ZTF20acpjbgc.txt,5,P60,IIn,,,,1044.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459840.687986112,2459164.618044,676.0699421111494,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20220918_04_30_42_ZTF20acpjbgc.txt,5,P60,IIn,,,,1045.0,gold
ZTF20acpjbgc,IIn,0.01482,,2459874.637743056,2459164.618044,710.0196990552358,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20221022_03_18_21_ZTF20acpjbgc.txt,5,P60,IIn,,,,1046.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460061.876851852,2459164.618044,897.2588078519329,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230427_09_02_40_ZTF20acpjbgc.txt,5,P60,IIn,,,,1047.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460114.781261574,2459164.618044,950.1632175738924,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230619_06_45_01_ZTF20acpjbgc.txt,5,P60,IIn,,,,1048.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460122.7794097224,2459164.618044,958.161365722306,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230627_06_42_21_ZTF20acpjbgc.txt,5,P60,IIn,,,,1049.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460133.8463194445,2459164.618044,969.2282754443586,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230708_08_18_42_ZTF20acpjbgc.txt,5,P60,IIn,,,,1050.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460209.684247685,2459164.618044,1045.0662036850115,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230922_04_25_19_ZTF20acpjbgc.txt,5,P60,IIn,,,,1051.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460216.7419097223,2459164.618044,1052.123865722213,../ML_spectra/spectra/spec_auto_redo080057_lstep1__crr_b_ifu20230929_05_48_21_ZTF20acpjbgc.txt,5,P60,IIn,,,,1052.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460223.6974884258,2459164.618044,1059.0794444256462,../ML_spectra/spectra/spec_auto_redo080123_lstep1__crr_b_ifu20231006_04_44_23_ZTF20acpjbgc.txt,5,P60,IIn,,,,1053.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460223.714224537,2459164.618044,1059.0961805367842,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231006_05_08_29_ZTF20acpjbgc.txt,5,P60,IIn,,,,1054.0,gold
ZTF20acpjbgc,IIn,0.01482,,2460227.6460763887,2459164.618044,1063.028032388538,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231010_03_30_21_ZTF20acpjbgc.txt,5,P60,IIn,,,,1055.0,gold
ZTF23abepnsd,Ia,0.048908,,2460230.00056713,2460222.0047454,7.995821729768068,../ML_spectra/spectra/spec_auto_redo092200_lstep1__crr_b_ifu20231012_12_00_49_ZTF23abepnsd.txt,5,P60,Ia,,,,1060.0,gold
ZTF23aazysgv,Ia,0.065,,2460192.85625,2460198.9209144,-6.064664399717003,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230905_08_33_00_ZTF23aazysgv.txt,5,P60,Ia,,,,1061.0,gold
ZTF23aaxufrf,IIb-noH,0.00223300001,,2460185.9074884257,2460184.9818171,0.9256713255308568,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230829_09_46_47_ZTF23aaxufrf.txt,5,P60,IIb-noH,,,,1062.0,gold
ZTF23abbejvg,IIP,0.025,,2460201.859016204,2460196.9389931,4.920023103710264,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230914_08_36_59_ZTF23abbejvg.txt,5,P60,IIP,,,,1066.0,gold
ZTF23abgspzj,Ia,0.065,,2460224.606747685,2460222.7842824,1.822465285193175,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231007_02_33_43_ZTF23abgspzj.txt,5,P60,Ia,,,,1067.0,gold
ZTF23abhvlji,Ia,0.0562,,2460224.984351852,2460225.0073148,-0.0229629478417336,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231007_11_37_28_ZTF23abhvlji.txt,5,P60,Ia,,,,1077.0,gold
ZTF23aabngtm,IIP,0.002805,,2459977.649039352,2459991.7116898,-14.06265044817701,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230202_03_34_37_ZTF23aabngtm.txt,5,P60,IIP,,,,1078.0,gold
ZTF23aabngtm,IIP,0.002805,,2460226.953761574,2459991.7116898,235.24207177385688,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20231009_10_53_25_ZTF23aabngtm.txt,5,P60,IIP,,,,1079.0,gold
ZTF23abbteqg,Ia,0.027744,,2460212.995474537,2460207.0136921,5.981782436836511,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230925_11_53_29_ZTF23abbteqg.txt,5,P60,Ia,,,,1092.0,gold
ZTF23abawvxd,Ia,0.044696,,2460199.9813310187,2460202.0109259,-2.0295948814600706,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230912_11_33_07_ZTF23abawvxd.txt,5,P60,Ia,,,,1096.0,gold
ZTF23aawgkqa,IIP,0.01,,2460171.969930556,2460195.9942708,-24.024340244475752,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230815_11_16_42_ZTF23aawgkqa.txt,5,P60,IIP,,,,1097.0,gold
ZTF23abdshyr,Ia,0.045,,2460212.941261574,2460214.0029745,-1.0617129257880151,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230925_10_35_25_ZTF23abdshyr.txt,5,P60,Ia,,,,1098.0,gold
ZTF23aaxdfya,IIP,0.01996,,2460202.9237152776,2460209.9879745,-7.064259222242981,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230915_10_10_09_ZTF23aaxdfya.txt,5,P60,IIP,,,,1099.0,gold
ZTF23abawgqs,Ia,0.021682,,2460194.9709837963,2460194.968125,0.0028587961569428,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230907_11_18_13_ZTF23abawgqs.txt,5,P60,Ia,,,,1100.0,gold
ZTF23abawgqs,Ia,0.021682,,2460194.9709837963,2460194.968125,0.0028587961569428,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230907_11_18_13_ZTF23abawgqs.txt,5,P60,Ia,,,,1101.0,gold
ZTF23aaxcriv,IIL,0.04106,,2460202.957118056,2460187.9357755,15.021342555992304,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230915_10_58_15_ZTF23aaxcriv.txt,5,P60,IIL,,,,1102.0,gold
ZTF23abexebx,Ia,0.050653,,2460212.720868056,2460215.8990046,-3.178136544302106,../ML_spectra/spectra/spec_auto_robot_lstep1__crr_b_ifu20230925_05_18_03_ZTF23abexebx.txt,5,P60,Ia,,,,1119.0,gold
ZTF23abdhvou,Ia,0.089,,2460215.8400347224,2460220.8216898,-4.98165507754311,../ML_spectra/spectra/spec_auto_contsep_lstep1__crr_b_ifu20230928_08_09_39_ZTF23abdhvou.txt,5,P60,Ia,,,,1124.0,gold
