name,type,z,hostz,specjd,maxjd,phase,fname,flag,instrument,ntype,deljd_r,deljd_g,deljd
SN2006ms,II,0.015,,2454061.56175926,2454048.5,13.0617592600174,../ML_spectra/spectra/SN2006ms_20061122_.ascii,3,,IIP,,,
SN2006my,II,0.00276,,2454146.2,2454052.5,93.7000000001863,../ML_spectra/spectra/SN2006my_20070214_LRIS.ascii,3,LRIS,IIP,,,
SN2006nc,Ia,0.124,,2454061.5,2454047.5,14.0,../ML_spectra/spectra/SN2006nc_20061122_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006nd,Ia,0.12876,,2454056.5,2454052.5,4.0,../ML_spectra/spectra/SN2006nd_20061117_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006nd,Ia,0.12876,,2454064.5,2454052.5,12.0,../ML_spectra/spectra/SN2006nd_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006nd,Ia,0.12876,,2454083.5,2454052.5,31.0,../ML_spectra/spectra/SN2006nd_20061214_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006ne,Ia,0.047032,,2454064.5,2454060.5,4.0,../ML_spectra/spectra/SN2006ne_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006ne,Ia,0.047032,,2454085.5,2454060.5,25.0,../ML_spectra/spectra/SN2006ne_20061216_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006np,Ia,0.1064,,2454063.5,2454061.5,2.0,../ML_spectra/spectra/SN2006np_20061124_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006np,Ia,0.1064,,2454064.5,2454061.5,3.0,../ML_spectra/spectra/SN2006np_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006np,Ia,0.1064,,2454082.5,2454061.5,21.0,../ML_spectra/spectra/SN2006np_20061213_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006nr,Ia,0.0184,,2454060.0,2454033.5,26.5,../ML_spectra/spectra/SN2006nr_20061120_Kast.ascii,3,Kast,Ia,,,
SN2006nw,Ia,0.157,,2454056.5,2454055.5,1.0,../ML_spectra/spectra/SN2006nw_20061117_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006nx,Ic,0.125,,2454063.5,2454053.5,10.0,../ML_spectra/spectra/SN2006nx_20061124_ESO-.ascii,3,ESO-NTT - EMMI,Ic,,,
SN2006nx,Ic,0.125,,2454064.5,2454053.5,11.0,../ML_spectra/spectra/SN2006nx_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ic,,,
SN2006ny,II,0.07866,,2454085.5,2454062.5,23.0,../ML_spectra/spectra/SN2006ny_20061216_ESO-.ascii,3,ESO-NTT - EMMI,IIP,,,
SN2006nz,Ia,0.03816,,2454056.68,2454055.5,1.18000000016764,../ML_spectra/spectra/SN2006nz_20061117_fast.ascii,3,fast,Ia,,,
SN2006nz,Ia,0.03816,,2454063.5,2454055.5,8.0,../ML_spectra/spectra/SN2006nz_20061124_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006nz,Ia,0.03816,,2454082.5,2454055.5,27.0,../ML_spectra/spectra/SN2006nz_20061213_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006oa,Ia,0.062573,,2454055.5,2454061.5,-6.0,../ML_spectra/spectra/SN2006oa_20061116_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006oa,Ia,0.062573,,2454057.66,2454061.5,-3.83999999985099,../ML_spectra/spectra/SN2006oa_20061118_fast.ascii,3,fast,Ia,,,
SN2006oa,Ia,0.062573,,2454058.66,2454061.5,-2.83999999985099,../ML_spectra/spectra/SN2006oa_20061119_fast.ascii,3,fast,Ia,,,
SN2006oa,Ia,0.062573,,2454060.59,2454061.5,-0.910000000149012,../ML_spectra/spectra/SN2006oa_20061121_fast.ascii,3,fast,Ia,,,
SN2006oa,Ia,0.062573,,2454061.5,2454061.5,0.0,../ML_spectra/spectra/SN2006oa_20061122_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006oa,Ia,0.062573,,2454061.66,2454061.5,0.160000000149012,../ML_spectra/spectra/SN2006oa_20061122_fast.ascii,3,fast,Ia,,,
SN2006oa,Ia,0.062573,,2454062.63,2454061.5,1.12999999988824,../ML_spectra/spectra/SN2006oa_20061123_fast.ascii,3,fast,Ia,,,
SN2006oa,Ia,0.062573,,2454064.58,2454061.5,3.08000000007451,../ML_spectra/spectra/SN2006oa_20061125_fast.ascii,3,fast,Ia,,,
SN2006oa,Ia,0.062573,,2454066.6,2454061.5,5.10000000009313,../ML_spectra/spectra/SN2006oa_20061127_fast.ascii,3,fast,Ia,,,
SN2006ob,Ia,0.059238,,2454056.5,2454065.5,-9.0,../ML_spectra/spectra/SN2006ob_20061117_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006ob,Ia,0.059238,,2454063.5,2454065.5,-2.0,../ML_spectra/spectra/SN2006ob_20061124_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006ob,Ia,0.059238,,2454070.6,2454065.5,5.10000000009313,../ML_spectra/spectra/SN2006ob_20061201_Kast.ascii,3,Kast,Ia,,,
SN2006ob,Ia,0.059238,,2454082.5,2454065.5,17.0,../ML_spectra/spectra/SN2006ob_20061213_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006ob,Ia,0.059238,,2454084.5,2454065.5,19.0,../ML_spectra/spectra/SN2006ob_20061215_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006ob,Ia,0.059238,,2454087.62,2454065.5,22.1200000001118,../ML_spectra/spectra/SN2006ob_20061218_WF.ascii,3,WF,Ia,,,
SN2006on,Ia,0.071915,,2454055.5,2454060.5,-5.0,../ML_spectra/spectra/SN2006on_20061116_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006op,Ia,0.034119,,2454064.5,2454068.5,-4.0,../ML_spectra/spectra/SN2006op_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006oq,Ia,0.022,,2454061.03,2454055.5,5.52999999979511,../ML_spectra/spectra/SN2006oq_20061121_fast.ascii,3,fast,Ia,,,
SN2006or,Ia,0.020744,,2454062.01,2454070.5,-8.49000000022352,../ML_spectra/spectra/SN2006or_20061122_fast.ascii,3,fast,Ia,,,
SN2006or,Ia,0.020744,,2454063.2,2454070.5,-7.29999999981374,../ML_spectra/spectra/SN2006or_20061123_LRIS.ascii,3,LRIS,Ia,,,
SN2006or,Ia,0.020744,,2454071.0,2454070.5,0.5,../ML_spectra/spectra/SN2006or_20061201_Kast.ascii,3,Kast,Ia,,,
SN2006os,Ia,0.032081,,2454061.68,2454066.5,-4.81999999983236,../ML_spectra/spectra/SN2006os_20061122_WF.ascii,3,WF,Ia,,,
SN2006os,Ia,0.032081,,2454070.6,2454066.5,4.10000000009313,../ML_spectra/spectra/SN2006os_20061201_Kast.ascii,3,Kast,Ia,,,
SN2006os,Ia,0.032081,,2454082.63,2454066.5,16.1299999998882,../ML_spectra/spectra/SN2006os_20061213_BC.ascii,3,BC,Ia,,,
SN2006os,Ia,0.032081,,2454089.7,2454066.5,23.2000000001863,../ML_spectra/spectra/SN2006os_20061220_Kast.ascii,3,Kast,Ia,,,
SN2006ou,Ia,0.0135,,2454066.02,2454076.5,-10.4799999999814,../ML_spectra/spectra/SN2006ou_20061126_fast.ascii,3,fast,Ia,,,
SN2006ov,II,0.0052,,2454065.032,2454114.5,-49.4679999998771,../ML_spectra/spectra/SN2006ov_20061125_fast.ascii,3,fast,IIP,,,
SN2006ov,II,0.0052,,2454067.5,2454114.5,-47.0,../ML_spectra/spectra/SN2006ov_20061128_Ekar.ascii,3,Ekar - AFOSC,IIP,,,
SN2006ov,II,0.0052,,2454067.5,2454114.5,-47.0,../ML_spectra/spectra/SN2006ov_20061128_Ekar.ascii,3,Ekar - AFOSC,IIP,,,
SN2006ov,II,0.0052,,2454089.5,2454114.5,-25.0,../ML_spectra/spectra/SN2006ov_20061220_Ekar.ascii,3,Ekar - AFOSC,IIP,,,
SN2006ov,II,0.0052,,2454095.5,2454114.5,-19.0,../ML_spectra/spectra/SN2006ov_20061226_WHT-.ascii,3,WHT-4.2m - ISIS,IIP,,,
SN2006ov,II,0.0052,,2454142.5,2454114.5,28.0,../ML_spectra/spectra/SN2006ov_20070211_NOT .ascii,3,NOT - ALFOSC,IIP,,,
SN2006ov,II,0.0052,,2454142.5,2454114.5,28.0,../ML_spectra/spectra/SN2006ov_20070211_NOT .ascii,3,NOT - ALFOSC,IIP,,,
SN2006ov,II,0.0052,,2454146.2,2454114.5,31.7000000001863,../ML_spectra/spectra/SN2006ov_20070214_LRIS.ascii,3,LRIS,IIP,,,
SN2006ov,II,0.0052,,2454171.5,2454114.5,57.0,../ML_spectra/spectra/SN2006ov_20070312_WHT-.ascii,3,WHT-4.2m - ISIS,IIP,,,
SN2006ow,Ia,0.084,,2454070.8,2454064.5,6.29999999981374,../ML_spectra/spectra/SN2006ow_20061201_Kast.ascii,3,Kast,Ia,,,
SN2006pc,II,0.05542,,2454063.5,2454055.5,8.0,../ML_spectra/spectra/SN2006pc_20061124_ESO-.ascii,3,ESO-NTT - EMMI,IIP,,,
SN2006pe,Ia,0.146,,2454064.5,2454055.5,9.0,../ML_spectra/spectra/SN2006pe_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006pk,Ia,0.25227,,2454064.5,2454055.5,9.0,../ML_spectra/spectra/SN2006pk_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006pl,Ia,0.193,,2454064.5,2454059.5,5.0,../ML_spectra/spectra/SN2006pl_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006pn,Ia,0.128,,2454062.5,2454065.5,-3.0,../ML_spectra/spectra/SN2006pn_20061123_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006po,Ia,0.1747,,2454065.5,2454063.5,2.0,../ML_spectra/spectra/SN2006po_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006pr,Ia,0.1265,,2454061.5,2454068.5,-7.0,../ML_spectra/spectra/SN2006pr_20061122_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006pr,Ia,0.1265,,2454065.5,2454068.5,-3.0,../ML_spectra/spectra/SN2006pr_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006pr,Ia,0.1265,,2454082.5,2454068.5,14.0,../ML_spectra/spectra/SN2006pr_20061213_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006ps,Ia,0.101,,2454062.5,2454068.5,-6.0,../ML_spectra/spectra/SN2006ps_20061123_NOT .ascii,3,NOT - ALFOSC,Ia,,,
SN2006ps,Ia,0.101,,2454065.5,2454068.5,-3.0,../ML_spectra/spectra/SN2006ps_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006py,Ia,0.056643,,2454065.5,2454073.5,-8.0,../ML_spectra/spectra/SN2006py_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006py,Ia,0.056643,,2454082.5,2454073.5,9.0,../ML_spectra/spectra/SN2006py_20061213_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006py,Ia,0.056643,,2454084.5,2454073.5,11.0,../ML_spectra/spectra/SN2006py_20061215_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006py,Ia,0.056643,,2454086.54,2454073.5,13.0400000000373,../ML_spectra/spectra/SN2006py_20061217_WF.ascii,3,WF,Ia,,,
SN2006qc,Ia,0.2,,2454065.5,2454063.5,2.0,../ML_spectra/spectra/SN2006qc_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006qg,Ia,0.222,,2454065.5,2454068.5,-3.0,../ML_spectra/spectra/SN2006qg_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006qh,Ia,0.1266,,2454065.5,2454063.5,2.0,../ML_spectra/spectra/SN2006qh_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006qj,Ia,0.1087,,2454064.5,2454068.5,-4.0,../ML_spectra/spectra/SN2006qj_20061125_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006qk,Ib,0.05831,,2454065.5,2454062.5,3.0,../ML_spectra/spectra/SN2006qk_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ib,,,
SN2006qk,Ib,0.05831,,2454085.5,2454062.5,23.0,../ML_spectra/spectra/SN2006qk_20061216_ESO-.ascii,3,ESO-NTT - EMMI,Ib,,,
SN2006qm,Ia,0.14017,,2454085.5,2454068.5,17.0,../ML_spectra/spectra/SN2006qm_20061216_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006qo,Ia,0.030455,,2454070.9,2454079.5,-8.60000000009313,../ML_spectra/spectra/SN2006qo_20061201_Kast.ascii,3,Kast,Ia,,,
SN2006qp,IIb,0.012,,2454095.2,2454063.5,31.7000000001863,../ML_spectra/spectra/SN2006qp_20061225_LRIS.ascii,3,LRIS,IIb-H,,,
SN2006qq,IIn,0.029,,2453748.5,2454071.5,-323.0,../ML_spectra/spectra/SN2006qq_20060113_LCO-.ascii,3,LCO-duPont - B&C-duPont,IIn,,,
SN2006qq,IIn,0.029,,2454082.5,2454071.5,11.0,../ML_spectra/spectra/SN2006qq_20061213_LCO-.ascii,3,LCO-duPont - B&C-duPont,IIn,,,
SN2006qq,IIn,0.029,,2454087.5,2454071.5,16.0,../ML_spectra/spectra/SN2006qq_20061218_LCO-.ascii,3,LCO-duPont - WFCCD,IIn,,,
SN2006qq,IIn,0.029,,2454101.5,2454071.5,30.0,../ML_spectra/spectra/SN2006qq_20070101_Mage.ascii,3,Magellan-Clay - LDSS-3,IIn,,,
SN2006qq,IIn,0.029,,2454101.5,2454071.5,30.0,../ML_spectra/spectra/SN2006qq_20070101_Mage.ascii,3,Magellan-Clay - LDSS-3,IIn,,,
SN2006qq,IIn,0.029,,2454106.5,2454071.5,35.0,../ML_spectra/spectra/SN2006qq_20070106_ESO-.ascii,3,ESO-NTT - EMMI,IIn,,,
SN2006qq,IIn,0.029,,2454106.5,2454071.5,35.0,../ML_spectra/spectra/SN2006qq_20070106_ESO-.ascii,3,ESO-NTT - EMMI,IIn,,,
SN2006qq,IIn,0.029,,2454106.5,2454071.5,35.0,../ML_spectra/spectra/SN2006qq_20070106_ESO-.ascii,3,ESO-NTT - EMMI,IIn,,,
SN2006qq,IIn,0.029,,2454113.5,2454071.5,42.0,../ML_spectra/spectra/SN2006qq_20070113_LCO-.ascii,3,LCO-duPont - B&C-duPont,IIn,,,
SN2006qq,IIn,0.029,,2454118.5,2454071.5,47.0,../ML_spectra/spectra/SN2006qq_20070118_LCO-.ascii,3,LCO-duPont - B&C-duPont,IIn,,,
SN2006qq,IIn,0.029,,2454129.5,2454071.5,58.0,../ML_spectra/spectra/SN2006qq_20070129_Mage.ascii,3,Magellan-Baade - IMACS,IIn,,,
SN2006qq,IIn,0.029,,2454143.5,2454071.5,72.0,../ML_spectra/spectra/SN2006qq_20070212_LCO-.ascii,3,LCO-duPont - WFCCD,IIn,,,
SN2006qq,IIn,0.029,,2454144.5,2454071.5,73.0,../ML_spectra/spectra/SN2006qq_20070213_LCO-.ascii,3,LCO-duPont - WFCCD,IIn,,,
SN2006qr,II,0.01444,,2454071.0,2454071.5,-0.5,../ML_spectra/spectra/SN2006qr_20061201_Kast.ascii,3,Kast,IIP,,,
SN2006qr,II,0.01444,,2454082.5,2454071.5,11.0,../ML_spectra/spectra/SN2006qr_20061213_LCO-.ascii,3,LCO-duPont - B&C-duPont,IIP,,,
SN2006qr,II,0.01444,,2454082.76127315,2454071.5,11.2612731498666,../ML_spectra/spectra/SN2006qr_20061213_B&C.ascii,3,B&C,IIP,,,
SN2006qr,II,0.01444,,2454087.85068287,2454071.5,16.3506828700192,../ML_spectra/spectra/SN2006qr_20061218_.ascii,3,,IIP,,,
SN2006qr,II,0.01444,,2454101.78887731,2454071.5,30.2888773102313,../ML_spectra/spectra/SN2006qr_20070101_LDSS.ascii,3,LDSS3-Two,IIP,,,
SN2006qr,II,0.01444,,2454101.82134259,2454071.5,30.3213425897993,../ML_spectra/spectra/SN2006qr_20070101_LDSS.ascii,3,LDSS3-Two,IIP,,,
SN2006qr,II,0.01444,,2454113.82608796,2454071.5,42.3260879600421,../ML_spectra/spectra/SN2006qr_20070113_B&C.ascii,3,B&C,IIP,,,
SN2006qr,II,0.01444,,2454114.8015625,2454071.5,43.3015625001863,../ML_spectra/spectra/SN2006qr_20070114_B&C.ascii,3,B&C,IIP,,,
SN2006qr,II,0.01444,,2454118.73295139,2454071.5,47.2329513900913,../ML_spectra/spectra/SN2006qr_20070118_B&C.ascii,3,B&C,IIP,,,
SN2006qr,II,0.01444,,2454129.68809028,2454071.5,58.188090280164,../ML_spectra/spectra/SN2006qr_20070129_IMAC.ascii,3,IMACS Short-Camera,IIP,,,
SN2006qr,II,0.01444,,2454129.68809028,2454071.5,58.188090280164,../ML_spectra/spectra/SN2006qr_20070129_IMAC.ascii,3,IMACS Short-Camera,IIP,,,
SN2006qr,II,0.01444,,2454156.66247685,2454071.5,85.1624768502079,../ML_spectra/spectra/SN2006qr_20070225_.ascii,3,,IIP,,,
SN2006rz,Ia,0.03089,,2454082.5,2454054.5,28.0,../ML_spectra/spectra/SN2006rz_20061213_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006sb,Ia,0.3121,,2454063.719,2454051.5,12.219000000041,../ML_spectra/spectra/SN2006sb_20061124_IMAC.ascii,3,IMACS,Ia,,,
SN2006sc,Ia,0.3541,,2454063.599,2454065.5,-1.90100000007078,../ML_spectra/spectra/SN2006sc_20061124_IMAC.ascii,3,IMACS,Ia,,,
SN2006sc,Ia,0.3541,,2454076.65,2454065.5,11.1499999999069,../ML_spectra/spectra/SN2006sc_20061207_FORS.ascii,3,FORS1,Ia,,,
SN2006sc,Ia,0.3541,,2454084.68,2454065.5,19.1800000001676,../ML_spectra/spectra/SN2006sc_20061215_FORS.ascii,3,FORS1,Ia,,,
SN2006sd,Ia,0.28,,2454063.528,2454067.5,-3.97200000006706,../ML_spectra/spectra/SN2006sd_20061124_FORS.ascii,3,FORS1,Ia,,,
SN2006se,Ia,0.6089,,2454062.76,2454053.5,9.25999999977648,../ML_spectra/spectra/SN2006se_20061123_LRIS.ascii,3,LRIS,Ia,,,
SN2006sf,Ia,0.5591,,2454063.937,2454039.5,24.436999999918,../ML_spectra/spectra/SN2006sf_20061124_DEIM.ascii,3,DEIMOS,Ia,,,
SN2006sg,Ia,0.4441,,2454063.683,2454053.5,10.1830000001937,../ML_spectra/spectra/SN2006sg_20061124_IMAC.ascii,3,IMACS,Ia,,,
SN2006si,Ia,0.5411,,2454063.637,2454053.5,10.1370000001043,../ML_spectra/spectra/SN2006si_20061124_FORS.ascii,3,FORS1,Ia,,,
SN2006sj,Ia,0.6535,,2454063.57,2454059.5,4.06999999983236,../ML_spectra/spectra/SN2006sj_20061124_FORS.ascii,3,FORS1,Ia,,,
SN2006sk,Ia,0.327,,2454064.634,2454065.5,-0.865999999921769,../ML_spectra/spectra/SN2006sk_20061125_IMAC.ascii,3,IMACS,Ia,,,
SN2006sm,Ia,0.613,,2454062.922,2454055.5,7.42199999978766,../ML_spectra/spectra/SN2006sm_20061123_LRIS.ascii,3,LRIS,Ia,,,
SN2006sn,Ia,0.4141,,2454063.556,2454051.5,12.0559999998659,../ML_spectra/spectra/SN2006sn_20061124_FORS.ascii,3,FORS1,Ia,,,
SN2006sn,Ia,0.4141,,2454063.965,2454051.5,12.464999999851,../ML_spectra/spectra/SN2006sn_20061124_DEIM.ascii,3,DEIMOS,Ia,,,
SN2006so,Ia,0.26,,2454064.687,2454069.5,-4.81300000008196,../ML_spectra/spectra/SN2006so_20061125_IMAC.ascii,3,IMACS,Ia,,,
SN2006sp,Ia,0.7979,,2454066.617,2454063.5,3.11700000008568,../ML_spectra/spectra/SN2006sp_20061127_GMOS.ascii,3,GMOS,Ia,,,
SN2006sq,Ia,0.221,,2454064.578,2454086.5,-21.9219999997877,../ML_spectra/spectra/SN2006sq_20061125_IMAC.ascii,3,IMACS,Ia,,,
SN2006sq,Ia,0.221,,2454113.08,2454086.5,26.5800000000745,../ML_spectra/spectra/SN2006sq_20070112_GMOS.ascii,3,GMOS,Ia,,,
SN2006sr,Ia,0.02414,,2454089.6,2454094.5,-4.89999999990687,../ML_spectra/spectra/SN2006sr_20061220_Kast.ascii,3,Kast,Ia,,,
SN2006sr,Ia,0.02414,,2454091.62,2454094.5,-2.87999999988824,../ML_spectra/spectra/SN2006sr_20061222_fast.ascii,3,fast,Ia,,,
SN2006sr,Ia,0.02414,,2454093.59,2454094.5,-0.910000000149012,../ML_spectra/spectra/SN2006sr_20061224_fast.ascii,3,fast,Ia,,,
SN2006sr,Ia,0.02414,,2454094.62,2454094.5,0.120000000111759,../ML_spectra/spectra/SN2006sr_20061225_fast.ascii,3,fast,Ia,,,
SN2006sr,Ia,0.02414,,2454094.7,2454094.5,0.200000000186264,../ML_spectra/spectra/SN2006sr_20061225_LRIS.ascii,3,LRIS,Ia,,,
SN2006sr,Ia,0.02414,,2454095.63,2454094.5,1.12999999988824,../ML_spectra/spectra/SN2006sr_20061226_fast.ascii,3,fast,Ia,,,
SN2006sr,Ia,0.02414,,2454096.59,2454094.5,2.08999999985099,../ML_spectra/spectra/SN2006sr_20061227_fast.ascii,3,fast,Ia,,,
SN2006sr,Ia,0.02414,,2454110.62,2454094.5,16.1200000001118,../ML_spectra/spectra/SN2006sr_20070110_fast.ascii,3,fast,Ia,,,
SN2006ss,II,0.012,,2454089.5,2454085.5,4.0,../ML_spectra/spectra/SN2006ss_20061220_.ascii,3,,IIP,,,
SN2006ss,II,0.012,,2454090.5,2454085.5,5.0,../ML_spectra/spectra/SN2006ss_20061221_.ascii,3,,IIP,,,
SN2006su,Ia,0.0468,,2454093.2,2454086.5,6.70000000018626,../ML_spectra/spectra/SN2006su_20061223_DEIM.ascii,3,DEIMOS,Ia,,,
SN2006su,Ia,0.0468,,2454094.03,2454086.5,7.52999999979511,../ML_spectra/spectra/SN2006su_20061224_fast.ascii,3,fast,Ia,,,
SN2006sv,Ia,0.2645,,2454063.5,2454060.5,3.0,../ML_spectra/spectra/SN2006sv_20061124_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006sx,Ia,0.232,,2454065.5,2454063.5,2.0,../ML_spectra/spectra/SN2006sx_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006sy,Ia,0.2146,,2454065.5,2454065.5,0.0,../ML_spectra/spectra/SN2006sy_20061126_ESO-.ascii,3,ESO-NTT - EMMI,Ia,,,
SN2006td,Ia,0.01588,,2454121.7,2454099.5,22.2000000001863,../ML_spectra/spectra/SN2006td_20070121_Kast.ascii,3,Kast,Ia,,,
SN2006te,Ia,0.031592,,2453889.5,2454100.5,-211.0,../ML_spectra/spectra/SN2006te_20060603_Mage.ascii,3,Magellan-Clay - LDSS-3,Ia,,,
SN2006te,Ia,0.031592,,2454109.99,2454100.5,9.49000000022352,../ML_spectra/spectra/SN2006te_20070109_fast.ascii,3,fast,Ia,,,
SN2006te,Ia,0.031592,,2454121.9,2454100.5,21.3999999999069,../ML_spectra/spectra/SN2006te_20070121_Kast.ascii,3,Kast,Ia,,,
SN2006te,Ia,0.031592,,2454126.8,2454100.5,26.2999999998137,../ML_spectra/spectra/SN2006te_20070126_Kast.ascii,3,Kast,Ia,,,
SN2006te,Ia,0.031592,,2454149.8,2454100.5,49.2999999998137,../ML_spectra/spectra/SN2006te_20070218_Kast.ascii,3,Kast,Ia,,,
SN2006tg,Ia,0.5131,,2454090.803,2454082.5,8.30299999983981,../ML_spectra/spectra/SN2006tg_20061221_GMOS.ascii,3,GMOS,Ia,,,
SN2006th,II,0.1463,,2454089.535,2454066.5,23.035000000149,../ML_spectra/spectra/SN2006th_20061220_FORS.ascii,3,FORS1,IIP,,,
SN2006tj,Ia,0.531,,2454089.599,2454069.5,20.0989999999292,../ML_spectra/spectra/SN2006tj_20061220_FORS.ascii,3,FORS1,Ia,,,
SN2006tk,Ia,0.313,,2454089.567,2454095.5,-5.93300000019372,../ML_spectra/spectra/SN2006tk_20061220_FORS.ascii,3,FORS1,Ia,,,
SN2006tk,Ia,0.313,,2454100.572,2454095.5,5.07200000016019,../ML_spectra/spectra/SN2006tk_20061231_GMOS.ascii,3,GMOS,Ia,,,
SN2006tk,Ia,0.313,,2454103.588,2454095.5,8.08799999998882,../ML_spectra/spectra/SN2006tk_20070103_GMOS.ascii,3,GMOS,Ia,,,
SN2006tl,Ia,0.2689,,2454090.565,2454084.5,6.06499999994412,../ML_spectra/spectra/SN2006tl_20061221_FORS.ascii,3,FORS1,Ia,,,
SN2006tm,Ia,0.2139,,2454090.586,2454088.5,2.08600000012666,../ML_spectra/spectra/SN2006tm_20061221_FORS.ascii,3,FORS1,Ia,,,
SN2006tn,Ia,0.6691,,2454090.615,2454088.5,2.11500000022352,../ML_spectra/spectra/SN2006tn_20061221_FORS.ascii,3,FORS1,Ia,,,
SN2006to,Ia,0.6811,,2454094.766,2454096.5,-1.73400000017136,../ML_spectra/spectra/SN2006to_20061225_LRIS.ascii,3,LRIS,Ia,,,
SN2006tp,Ia,0.7271,,2454090.647,2454082.5,8.14699999988079,../ML_spectra/spectra/SN2006tp_20061221_FORS.ascii,3,FORS1,Ia,,,
SN2006tt,Ia,0.651,,2454089.69,2454086.5,3.18999999994412,../ML_spectra/spectra/SN2006tt_20061220_FORS.ascii,3,FORS1,Ia,,,
SN2006tu,Ia,0.4392,,2454097.608,2454096.5,1.10800000000745,../ML_spectra/spectra/SN2006tu_20061228_GMOS.ascii,3,GMOS,Ia,,,
SN2006tx,Ia,0.5005,,2454092.741,2454089.5,3.24099999992177,../ML_spectra/spectra/SN2006tx_20061223_DEIM.ascii,3,DEIMOS,Ia,,,
SN2006tx,Ia,0.5005,,2454093.552,2454089.5,4.05200000014156,../ML_spectra/spectra/SN2006tx_20061224_GMOS.ascii,3,GMOS,Ia,,,
SN2006ty,Ia,0.1909,,2454092.815,2454109.5,-16.6850000000559,../ML_spectra/spectra/SN2006ty_20061223_GMOS.ascii,3,GMOS,Ia,,,
SN2007A,Ia,0.016463,,2454106.54,2454112.5,-5.95999999996275,../ML_spectra/spectra/SN2007A_20070106_EM.ascii,3,EM,Ia,,,
SN2007A,Ia,0.016463,,2454106.56,2454112.5,-5.93999999994412,../ML_spectra/spectra/SN2007A_20070106_EM.ascii,3,EM,Ia,,,
SN2007A,Ia,0.016463,,2454106.57,2454112.5,-5.93000000016764,../ML_spectra/spectra/SN2007A_20070106_EM.ascii,3,EM,Ia,,,
SN2007A,Ia,0.016463,,2454109.5,2454112.5,-3.0,../ML_spectra/spectra/SN2007A_20070109_.ascii,3,,Ia,,,
SN2007A,Ia,0.016463,,2454109.62,2454112.5,-2.87999999988824,../ML_spectra/spectra/SN2007A_20070109_fast.ascii,3,fast,Ia,,,
SN2007A,Ia,0.016463,,2454110.5,2454112.5,-2.0,../ML_spectra/spectra/SN2007A_20070110_.ascii,3,,Ia,,,
SN2007A,Ia,0.016463,,2454110.64,2454112.5,-1.85999999986961,../ML_spectra/spectra/SN2007A_20070110_fast.ascii,3,fast,Ia,,,
SN2007A,Ia,0.016463,,2454113.54,2454112.5,1.04000000003725,../ML_spectra/spectra/SN2007A_20070113_BC.ascii,3,BC,Ia,,,
